,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
1771,1771,1771,"Casa en Venta Toluca De Lerdo, México",529,2,3,163946.45
1772,1772,1772,"Casa en Venta Eulalia Peñaloza
, Federal (adolfo López Mateos), Toluca De Lerdo",225,2,3,80463.5
1773,1773,1773,"Casa en Venta Juan Aldama Sur #708
, Toluca De Lerdo, México",520,3,4,58237.45
1774,1774,1774,"Casa en Venta Camino A San Juan Tilapa #137, 10
, Toluca De Lerdo, México",120,3,3,75000
1775,1775,1775,"Casa en Venta Manzana 7 Hacienda Del Valle
, Toluca De Lerdo, México",91,2,3,75180
1776,1776,1776,"Casa en Venta Toluca De Lerdo, México",96,2,3,62250
1777,1777,1777,"Casa en Venta Camino A San Juan Tilapa #00
, Toluca De Lerdo, México",124,3,3,93575
1778,1778,1778,"Casa en Venta Jose Maria Arteaga #112
, Toluca De Lerdo, México",294,3,3,108000
1779,1779,1779,"Casa en Venta Lago Tanganica #00
, Toluca De Lerdo, México",100,2,2,78041.6
1780,1780,1780,"Casa en Venta Toluca De Lerdo, México",130,3,3,117700
1781,1781,1781,"Casa en Venta Adolfo López Mateo #0, 0
, Toluca De Lerdo, México",210,1,3,41500
1782,1782,1782,"Casa en Venta Antiguo Camino A San Lorenzo #200
, Toluca De Lerdo, México",180,2,3,20367.25
1783,1783,1783,"Casa en Venta Toluca De Lerdo, México",141,3,3,83750
1784,1784,1784,"Casa en Venta Toluca De Lerdo, México",190,3,3,93450
1785,1785,1785,"Casa en Venta Lago Tanganica #sn
, Toluca De Lerdo, México",100,2,2,78041.6
1786,1786,1786,"Casa en Venta Toluca De Lerdo, México",180,3,3,241450
1787,1787,1787,"Casa en Venta Toluca De Lerdo, México",204,3,3,139525
1788,1788,1788,"Casa en Venta Geologos #120
, Toluca De Lerdo, México",67,1,2,50500
1789,1789,1789,"Casa en Venta Geologos #120
, Toluca De Lerdo, México",120,2,2,44950
1790,1790,1790,"Casa en Venta Soliraridad S/n
, Toluca De Lerdo, México",,,,191000
1791,1791,1791,"Casa en Venta Rayon #25
, Toluca De Lerdo, México",67,1,1,27500
1792,1792,1792,"Casa en Venta Toluca De Lerdo, México",120,2,2,35000
1793,1793,1793,"Casa en Venta Propiedad En Venta Col. Universidad
, Toluca De Lerdo, México",,1,1,124500
1794,1794,1794,"Casa en Venta Camino A San Juan Tilapa #137, 20
, Toluca De Lerdo, México",206,3,3,92500
1795,1795,1795,"Casa en Venta Toluca De Lerdo, México",200,4,5,130000
1796,1796,1796,"Casa en Venta La Toscana #00000
, Toluca De Lerdo, México",218,3,3,68000
1797,1797,1797,"Casa en Venta Toluca De Lerdo, México",300,4,3,129272.05
1798,1798,1798,"Casa en Venta José Martí #209, 00
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",70,1,2,37300
1799,1799,1799,"Casa en Venta La Merced  (alameda), Toluca De Lerdo",1580,10,18,1400000
1800,1800,1800,"Casa en Venta Sierra Cotopaxi #113
, Toluca De Lerdo, México",270,2,3,50000
1801,1801,1801,"Casa en Venta Sierra Cotopaxi #113
, Toluca De Lerdo, México",270,2,3,50000
1802,1802,1802,"Casa en Venta Industria Minera #0
, Toluca De Lerdo, México",146,4,3,174000
1803,1803,1803,"Casa en Venta Valladolid #0
, Toluca De Lerdo, México",149,3,4,92271.45
1804,1804,1804,"Casa en Venta Toluca De Lerdo, México",102,2,3,72431.95
1805,1805,1805,"Casa en Venta Toluca De Lerdo, México",360,3,4,95406.9
1806,1806,1806,"Casa en Venta Toluca De Lerdo, México",100,2,3,22386.5
1807,1807,1807,"Casa en Venta Jose Antonio Villada
, Toluca De Lerdo, México",273,2,4,119300
1808,1808,1808,"Casa en Venta San Mateo
, Toluca De Lerdo, México",150,2,3,41437.5
1809,1809,1809,"Casa en Venta Arbol De Manitas #0
, Toluca De Lerdo, México",300,3,4,19520
1810,1810,1810,"Casa en Venta Agustín Millán #0
, Toluca De Lerdo, México",94,2,3,63900
1811,1811,1811,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",200,2,3,34738.25
1812,1812,1812,"Casa en Venta Dora #106
, Toluca De Lerdo, México",240,4,4,55428.9
1813,1813,1813,"Casa en Venta Dora #106
, Toluca De Lerdo, México",240,4,4,55428.9
1814,1814,1814,"Casa en Venta Toluca De Lerdo, México",128,2,3,47680.5
1815,1815,1815,"Casa en Venta Toluca
, Toluca De Lerdo, México",,1,2,50000
1816,1816,1816,"Casa en Venta Casas Nuevas Acepto Infonavit 960 Mil 3 Recamaras
, Toluca De Lerdo, México",,1,3,48000
1817,1817,1817,"Casa en Venta Eduardo Gonzalez Y Pichardo #0
, La Merced  (alameda), Toluca De Lerdo",340,4,4,168459.4
1818,1818,1818,"Casa en Venta Toluca De Lerdo, México",160,2,3,43635
1819,1819,1819,"Casa en Venta Lago Tanganica #sn
, Toluca De Lerdo, México",100,3,2,78041.6
1820,1820,1820,"Casa en Venta Camino A Tlacotepec
, Vicente Guerrero, Toluca De Lerdo",212,1,2,88507.25
1821,1821,1821,"Casa en Venta Blvd Miguel Aleman #mz 1 Lt B, Casa 2
, Toluca De Lerdo, México",112,3,2,69200
1822,1822,1822,"Casa en Venta Guillermo Marconi #sn
, Toluca De Lerdo, México",74,2,3,54368.9
1823,1823,1823,"Casa en Venta Carlos A Velez 308
, Toluca De Lerdo, México",,2,4,175000
1824,1824,1824,"Casa en Venta Miguel L. Mata
, Toluca De Lerdo, México",,1,3,73600
1825,1825,1825,"Casa en Venta Boulevard Filiberto Navas #100
, Toluca De Lerdo, México",110,2,2,57500
1826,1826,1826,"Casa en Venta Conocida Null
, San Mateo Otzacatipan, Toluca De Lerdo",,2,2,59000
1827,1827,1827,"Casa en Venta Toluca De Lerdo, México",460,10,14,525000
1828,1828,1828,"Casa en Venta Retorno 8 #casa 1
, Toluca De Lerdo, México",141,3,3,83750
1829,1829,1829,"Casa en Venta Toluca De Lerdo, México",102,2,3,72431.95
1830,1830,1830,"Casa en Venta Av. Antiguo Camino A San Lorenzo Tepaltitlan
, Toluca De Lerdo, México",112,1,2,47297.25
1831,1831,1831,"Casa en Venta Rancho Seco #0000
, Toluca De Lerdo, México",80,1,2,10653.05
1832,1832,1832,"Casa en Venta Casa En Venta Unidad Victoria Toluca
, Toluca De Lerdo, México",132,2,3,90000
1833,1833,1833,"Casa en Venta Felipe Berriozabal
, Toluca De Lerdo, México",342,2,3,70950
1834,1834,1834,"Casa en Venta Toluca De Lerdo, México",273,3,4,119300
1835,1835,1835,"Casa en Venta Puebla #711
, Toluca De Lerdo, México",130,3,3,117700
1836,1836,1836,"Casa en Venta Sierra Ventana #206
, Toluca De Lerdo, México",180,3,3,241450
1837,1837,1837,"Casa en Venta Jose Maria Arteaga #112
, Toluca De Lerdo, México",294,3,3,108000
1838,1838,1838,"Casa en Venta Callejón Zenzontle #manzana 8, 00
, Toluca, Toluca De Lerdo",100,2,3,53500
1839,1839,1839,"Casa en Venta Alejandro Von Humbolt 302
, Centro, Toluca De Lerdo",,3,6,550000
1840,1840,1840,"Casa en Venta Carretera Toluca Naucalpan #1702
, Toluca De Lerdo, México",133,2,3,68000
1841,1841,1841,"Casa en Venta Calle Sierra De Los Vertices Null
, Toluca De Lerdo, México",,3,4,162500
1842,1842,1842,"Casa en Venta San Mateo
, Toluca De Lerdo, México",150,2,3,41437.5
1843,1843,1843,"Casa en Venta Carretera Federal Toluca.naucalpan #1702
, Toluca De Lerdo, México",125,3,3,68691.55
1844,1844,1844,"Casa en Venta Mariano Jimenez #125
, Toluca De Lerdo, México",235,4,6,125000
1845,1845,1845,"Casa en Venta Toluca De Lerdo, México",96,2,3,86750
1846,1846,1846,"Casa en Venta Independencia #129
, Toluca De Lerdo, México",163,5,3,120600
1847,1847,1847,"Casa en Venta Toluca De Lerdo, México",120,2,3,51018.5
1848,1848,1848,"Casa en Venta Rebeca #00, 00
, Toluca De Lerdo, México",135,3,3,134726.45
1849,1849,1849,"Casa en Venta Prol Paseo Totoltepec #0
, Toluca De Lerdo, México",131,2,2,57000
1850,1850,1850,"Casa en Venta Paseo Cristobal Colón #511
, Toluca De Lerdo, México",204,3,3,139525
1851,1851,1851,"Casa en Venta Prolongación Progreso #307, 0
, Toluca De Lerdo, México",140,2,3,31750
1852,1852,1852,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",200,2,3,39738.25
1853,1853,1853,"Casa en Venta Azaleas #0000
, Toluca De Lerdo, México",95,1,3,27737.7
1854,1854,1854,"Casa en Venta Paloma Silvestre #0000
, Toluca De Lerdo, México",130,1,3,23565.35
1855,1855,1855,"Casa en Venta Toluca De Lerdo, México",,,,950000
1856,1856,1856,"Casa en Venta Toluca De Lerdo, México",342,3,3,70950
1857,1857,1857,"Casa en Venta Toluca De Lerdo, México",123,4,4,142500
1858,1858,1858,"Casa en Venta Toluca De Lerdo, México",150,2,3,53800
1859,1859,1859,"Casa en Venta Arcoiris #0
, Toluca De Lerdo, México",150,2,3,19500
1860,1860,1860,"Casa en Venta Niños Heroes #nd
, Toluca De Lerdo, México",45,2,2,38500
1861,1861,1861,"Casa en Venta Toluca De Lerdo, México",396,2,3,400000
1862,1862,1862,"Casa en Venta Boulevard Miguel Aleman #mz-1 Lt.b
, Toluca De Lerdo, México",250,3,3,86000
1863,1863,1863,"Casa en Venta Antiguo Camino A San Lorenzo Tepatitlan #200, 00
, Toluca De Lerdo, México",112,3,3,61720.75
1864,1864,1864,"Casa en Venta S/n #s/n
, Toluca De Lerdo, México",55,1,2,86900
1865,1865,1865,"Casa en Venta Jesús Carranza #449
, Toluca De Lerdo, México",624,3,4,222050
1866,1866,1866,"Casa en Venta Doctor Juan Rodriguez #410
, Toluca De Lerdo, México",550,4,5,57833.4
1867,1867,1867,"Casa en Venta Lic Jose Antonio Muñoz
, Toluca De Lerdo, México",648,2,4,108550
1868,1868,1868,"Casa en Venta Diamante 119
, Toluca De Lerdo, México",,2,4,125000
1869,1869,1869,"Casa en Venta Casa En Venta Santiago Miltepec Toluca
, Toluca De Lerdo, México",380,3,4,72500
1870,1870,1870,"Casa en Venta Toluca De Lerdo, México",240,4,5,110000
1871,1871,1871,"Casa en Venta Lago Tanganica #00, 00
, Toluca De Lerdo, México",190,3,3,85085
1872,1872,1872,"Casa en Venta Maria Curie (venta De Varias Casas En Fracc. Escrituradas) #303, 00
, Toluca De Lerdo, México",195,3,3,175000
1873,1873,1873,"Casa en Venta Toluca De Lerdo, México",190,1,3,74775
1874,1874,1874,"Casa en Venta Filiberto Navas #11
, Toluca De Lerdo, México",136,2,3,28564.4
1875,1875,1875,"Casa en Venta Girasol #218
, Toluca De Lerdo, México",140,1,3,75637.5
1876,1876,1876,"Casa en Venta Toluca De Lerdo, México",120,3,3,21950
1877,1877,1877,"Casa en Venta Retorno De Margaritas
, Toluca De Lerdo, México",,2,4,112500
1878,1878,1878,"Casa en Venta Toluca De Lerdo, México",85,1,3,80000
1879,1879,1879,"Casa en Venta Insurgentes
, Toluca De Lerdo, México",306,3,3,96687.5
1880,1880,1880,"Casa en Venta Eulalia Peñaloza #224
, Toluca De Lerdo, México",226,2,3,120000
1881,1881,1881,"Casa en Venta Toluca De Lerdo, México",225,1,3,94463.5
1882,1882,1882,"Casa en Venta San Jose De Los Cedros
, Toluca De Lerdo, México",,11,11,1320687.5
1883,1883,1883,"Casa en Venta Dora #000
, Toluca De Lerdo, México",240,4,4,73608.3
1884,1884,1884,"Casa en Venta Toluca De Lerdo, México",50,1,3,24168
1885,1885,1885,"Casa en Venta Toluca De Lerdo, México",624,3,4,215000
1886,1886,1886,"Casa en Venta Cda. Ex Hacienda De Mayorazgo #38
, Toluca De Lerdo, México",140,3,3,31501.35
1887,1887,1887,"Casa en Venta Av Antiguo Camino A San Lorenzo Tepaltitlan #200
, Toluca De Lerdo, México",112,2,3,61086.25
1888,1888,1888,"Casa en Venta Toluca De Lerdo, México",648,3,4,108550
1889,1889,1889,"Casa en Venta Independencia
, Toluca De Lerdo, México",162,3,3,80382.25
1890,1890,1890,"Casa en Venta Tomas Alva Edison #228
, Toluca De Lerdo, México",160,2,3,133625
1891,1891,1891,"Casa en Venta Independencia
, Toluca De Lerdo, México",157,2,3,105000
1892,1892,1892,"Casa en Venta Toluca De Lerdo, México",160,1,3,43635
1893,1893,1893,"Casa en Venta Toluca De Lerdo, México",100,2,3,27737.7
1894,1894,1894,"Casa en Venta Niños Héroes #432, 00
, Toluca De Lerdo, México",75,1,2,59400
1895,1895,1895,"Casa en Venta Vicente Guerrero
, Toluca De Lerdo, México",212,3,3,88699
1896,1896,1896,"Casa en Venta Marie Curie 303
, Toluca De Lerdo, México",195,1,2,274690
1897,1897,1897,"Casa en Venta Toluca De Lerdo, México",105,2,3,32910.6
1898,1898,1898,"Casa en Venta Galileo Galilei #215
, Toluca De Lerdo, México",230,2,4,90750
1899,1899,1899,"Casa en Venta Tlacopa, Toluca De Lerdo",300,1,2,
1900,1900,1900,"Casa en Venta Tlacopa, Toluca De Lerdo",300,1,2,
1901,1901,1901,"Casa en Venta Toluca De Lerdo, México",110,2,3,59327.15
1902,1902,1902,"Casa en Venta Independencia #143
, Toluca De Lerdo, México",110,2,2,62750
1903,1903,1903,"Casa en Venta Geólogos #120
, Toluca De Lerdo, México",120,2,2,60000
1904,1904,1904,"Casa en Venta Toluca De Lerdo, México",160,2,3,24777.75
1905,1905,1905,"Casa en Venta Toluca De Lerdo, México",130,3,3,110000
1906,1906,1906,"Casa en Venta Proyectistas #24
, Toluca De Lerdo, México",90,2,2,47000
1907,1907,1907,"Casa en Venta Del Cristo #0
, Toluca De Lerdo, México",150,2,3,39810.75
1908,1908,1908,"Casa en Venta Toluca De Lerdo, México",184,2,3,127200
1909,1909,1909,"Casa en Venta Ruta De La Independencia
, Científicos, Toluca De Lerdo",120,1,2,34633.9
1910,1910,1910,"Casa en Venta Toluca De Lerdo, México",63,1,2,27500
1911,1911,1911,"Casa en Venta Dora #106
, Toluca De Lerdo, México",200,3,5,45576
1912,1912,1912,"Casa en Venta Miguel Hidalgo #106
, Toluca De Lerdo, México",220,3,3,97500
1913,1913,1913,"Casa en Venta Guillermo Marconi N° 507
, Toluca De Lerdo, México",120,2,3,53339.65
1914,1914,1914,"Casa en Venta Toluca De Lerdo, México",210,,,117750
1915,1915,1915,"Casa en Venta Toluca De Lerdo, México",120,2,3,21950
1916,1916,1916,"Casa en Venta Quintana Roo Null
, Ocho Cedros, Toluca De Lerdo",,3,3,110000
1917,1917,1917,"Casa en Venta Paloma Silvestres #s/n
, Toluca De Lerdo, México",120,2,2,24002.85
1918,1918,1918,"Casa en Venta Eduardo González Y Pichardo
, La Merced  (alameda), Toluca De Lerdo",369,3,5,146500
1919,1919,1919,"Casa en Venta Toluca De Lerdo, México",111,1,,49900
1920,1920,1920,"Casa en Venta Filiberto Navas #0
, Toluca De Lerdo, México",136,2,3,28564.4
1921,1921,1921,"Casa en Venta Cda. Ex-hacienda De Mayorazgo #0
, Toluca De Lerdo, México",140,3,3,31501.35
1922,1922,1922,"Casa en Venta Toluca De Lerdo, México",195,1,3,237050
1923,1923,1923,"Casa en Venta Adolfo Lopez Mateos #1516
, Toluca De Lerdo, México",150,1,3,46767.5
1924,1924,1924,"Casa en Venta Toluca De Lerdo, México",150,2,3,64500
1925,1925,1925,"Casa en Venta Toluca De Lerdo, México",60,1,2,31950
1926,1926,1926,"Casa en Venta Toluca De Lerdo, México",69,1,2,25668
1927,1927,1927,"Casa en Venta Toluca De Lerdo, México",95,2,3,41560.25
1928,1928,1928,"Casa en Venta Av 18 De Marzo #227, Lt 8 Mz9
, Toluca De Lerdo, México",1394,20,20,455500
1929,1929,1929,"Casa en Venta Jardines De Tlacopa
, Toluca De Lerdo, México",,4,4,300000
1930,1930,1930,"Casa en Venta Toluca De Lerdo, México",69,1,2,25668
1931,1931,1931,"Casa en Venta Toluca De Lerdo, México",140,2,3,84500
1932,1932,1932,"Casa en Venta Prolongaciòn Progreso #307, 0
, Toluca De Lerdo, México",120,2,3,31750
1933,1933,1933,"Casa en Venta Toluca De Lerdo, México",158,2,3,87000
1934,1934,1934,"Casa en Venta Nezaulcoyotl #5
, Toluca De Lerdo, México",165,124,3,125000
1935,1935,1935,"Casa en Venta Santos Degollado #casa
, Toluca De Lerdo, México",180,3,4,68491.25
1936,1936,1936,"Casa en Venta Toluca De Lerdo, México",195,,,215550
1937,1937,1937,"Casa en Venta Toluca De Lerdo, México",123,3,4,147800
1938,1938,1938,"Casa en Venta Filiberto Navas #11
, Toluca De Lerdo, México",136,2,3,28564.4
1939,1939,1939,"Casa en Venta Cda. Ex Hacienda De Mayorazgo #38
, Toluca De Lerdo, México",140,3,3,31501.35
1940,1940,1940,"Casa en Venta Ponciano Diaz
, Toluca De Lerdo, México",90,1,3,37500
1941,1941,1941,"Casa en Venta B. De Olanda #26
, Toluca De Lerdo, México",160,3,3,34750
1942,1942,1942,"Casa en Venta Vicente Segura #115
, Toluca De Lerdo, México",60,1,2,30000
1943,1943,1943,"Casa en Venta Toluca De Lerdo, México",120,1,2,34633.9
1944,1944,1944,"Casa en Venta Toluca De Lerdo, México",225,2,2,78468
1945,1945,1945,"Casa en Venta Jose Marti #200, 00
, Toluca De Lerdo, México",70,2,3,49500
1946,1946,1946,"Casa en Venta Hacienda Cerro Viejo #00, 00
, Toluca De Lerdo, México",65,1,2,45000
1947,1947,1947,"Casa en Venta Toluca De Lerdo, México",217,2,2,124257
1948,1948,1948,"Casa en Venta Circuito Principal Adolfo Lopez
, Toluca De Lerdo, México",136,2,3,43975
1949,1949,1949,"Casa en Venta Jose Vicente Villada
, Toluca De Lerdo, México",191,2,3,74650
1950,1950,1950,"Casa en Venta Felipe Berriozabal
, Toluca De Lerdo, México",342,2,3,70950
1951,1951,1951,"Casa en Venta Toluca De Lerdo, México",136,2,3,43975
1952,1952,1952,"Casa en Venta Toluca De Lerdo, México",191,2,3,74650
1953,1953,1953,"Casa en Venta Toluca De Lerdo, México",342,2,3,70950
1954,1954,1954,"Casa en Venta Alberto Einstein #00, 00
, Toluca De Lerdo, México",200,3,3,75000
1955,1955,1955,"Casa en Venta Toluca De Lerdo, México",120,1,3,36475
1956,1956,1956,"Casa en Venta Camino A San Juan Tilapa #00, 00
, Toluca De Lerdo, México",120,3,3,75000
1957,1957,1957,"Casa en Venta Av 18 De Marzo #227, Lt 8 Mz 9
, Toluca De Lerdo, México",1394,5,40,455500
1958,1958,1958,"Casa en Venta Guillermo Marconi #00, 00
, Toluca De Lerdo, México",110,3,3,65000
1959,1959,1959,"Casa en Venta Toluca De Lerdo, México",206,5,4,175000
1960,1960,1960,"Casa en Venta José Ma. Robelo #00, 00
, Toluca De Lerdo, México",230,3,3,110000
1961,1961,1961,"Casa en Venta Calle Cerrada Lago Atitlán #00, 00
, Toluca De Lerdo, México",180,3,4,125000
1962,1962,1962,"Casa en Venta Felipe Villanueva #00, 00
, Toluca De Lerdo, México",100,2,3,85000
1963,1963,1963,"Casa en Venta Geólogos #00, 00
, Toluca De Lerdo, México",100,2,3,85000
1964,1964,1964,"Casa en Venta Toluca De Lerdo, México",110,2,3,59327.15
1965,1965,1965,"Casa en Venta Jose María Arteaga #00, 00
, Toluca De Lerdo, México",294,3,3,100000
1966,1966,1966,"Casa en Venta Toluca De Lerdo, México",126,2,3,38950
1967,1967,1967,"Casa en Venta Toluca De Lerdo, México",120,2,4,38018.5
1968,1968,1968,"Casa en Venta Garcia Moreno Null
, Toluca De Lerdo, México",,6,9,312500
1969,1969,1969,"Casa en Venta Tomas Alva Edison #00, 00
, Toluca De Lerdo, México",123,4,4,142500
1970,1970,1970,"Casa en Venta Capulhuac 782
, Toluca De Lerdo, México",,1,1,20000
1971,1971,1971,"Casa en Venta Valladolid ## 101, 19 A
, Toluca De Lerdo, México",227,4,4,65000
1972,1972,1972,"Casa en Venta Toluca De Lerdo, México",163,1,3,77500
1973,1973,1973,"Casa en Venta Toluca De Lerdo, México",168,3,3,47806.8
1974,1974,1974,"Casa en Venta La Merced  (alameda), Toluca De Lerdo",1000,2,3,750000
1975,1975,1975,"Casa en Venta San Mateo Otzacatipan, Toluca De Lerdo",139,,,80700
1976,1976,1976,"Casa en Venta Toluca De Lerdo, México",60,1,2,30000
1977,1977,1977,"Casa en Venta Toluca De Lerdo, México",120,2,2,35000
1978,1978,1978,"Casa en Venta Tlanepantla
, Toluca De Lerdo, México",,3,3,175000
1979,1979,1979,"Casa en Venta San Pedro Totoltepec, Toluca De Lerdo",124,,,112200
1980,1980,1980,"Casa en Venta Toluca De Lerdo, México",294,3,3,100000
1981,1981,1981,"Casa en Venta Toluca De Lerdo, México",353,5,5,105000
1982,1982,1982,"Casa en Venta Toluca De Lerdo, México",624,3,4,210000
1983,1983,1983,"Casa en Venta Toluca De Lerdo, México",245,,,263300
1984,1984,1984,"Casa en Venta Toluca De Lerdo, México",56,,,124465
1985,1985,1985,"Casa en Venta Resguardo Null
, Toluca De Lerdo, México",,3,10,900000
1986,1986,1986,"Casa en Venta Toluca De Lerdo, México",245,,,270250
1987,1987,1987,"Casa en Venta Toluca De Lerdo, México",245,,,270250
1988,1988,1988,"Casa en Venta Toluca De Lerdo, México",72,,,35000
1989,1989,1989,"Casa en Venta Toluca De Lerdo, México",200,,,122100
1990,1990,1990,"Casa en Venta Toluca De Lerdo, México",92,,,47900
1991,1991,1991,"Casa en Venta Toluca De Lerdo, México",280,,,159900
1992,1992,1992,"Casa en Venta Toluca De Lerdo, México",112,,,43992
1993,1993,1993,"Casa en Venta Toluca De Lerdo, México",115,,,41486.25
1994,1994,1994,"Casa en Venta Toluca De Lerdo, México",212,,,86502
1995,1995,1995,"Casa en Venta Toluca De Lerdo, México",150,,,41437.5
1996,1996,1996,"Casa en Venta Toluca De Lerdo, México",67,,,42500
1997,1997,1997,"Casa en Venta Zapata Sn S/n
, Toluca De Lerdo, México",,,,200000
1998,1998,1998,"Casa en Venta Toluca De Lerdo, México",306,,,96687.5
1999,1999,1999,"Casa en Venta Toluca De Lerdo, México",190,,,60775
2000,2000,2000,"Casa en Venta Toluca De Lerdo, México",92,,,62330
2001,2001,2001,"Casa en Venta Toluca De Lerdo, México",66,,,47500
2002,2002,2002,"Casa en Venta Toluca De Lerdo, México",42,,,13695
